REF_DATE,GEO,Gender,Group,Total_Value
2021,Quebec,Total,12 to 17 years,537329
2021,Quebec,Total,18 to 24 years,654176
2021,Quebec,Total,25 to 44 years,2271471
2021,Quebec,Total,45 to 64 years,2297420
2021,Quebec,Total,65 to 74 years,984254
2021,Quebec,Total,75 years and older,740772
2021,Quebec,Female,11 years and younger,527844
2021,Quebec,Female,12 to 17 years,263158
2021,Quebec,Female,18 to 24 years,318357
2021,Quebec,Female,25 to 44 years,1111728
2021,Quebec,Female,45 to 64 years,1138515
2021,Quebec,Female,65 to 74 years,503280
2021,Quebec,Female,75 years and older,424554
2021,Saskatchewan,Male,11 years and younger,92954
2021,Saskatchewan,Male,12 to 17 years,45577
2021,Saskatchewan,Male,18 to 24 years,51707
2021,Saskatchewan,Male,25 to 44 years,163281
2021,Saskatchewan,Male,45 to 64 years,142091
2021,Saskatchewan,Male,65 to 74 years,56736
2021,Saskatchewan,Male,75 years and older,35676
2021,Saskatchewan,Total,11 years and younger,180808
2021,Saskatchewan,Total,12 to 17 years,88161
2021,Saskatchewan,Total,18 to 24 years,99169
2021,Saskatchewan,Total,25 to 44 years,318741
2021,Saskatchewan,Total,45 to 64 years,282267
2021,Saskatchewan,Total,65 to 74 years,114522
2021,Saskatchewan,Total,75 years and older,83549
2021,Saskatchewan,Female,11 years and younger,87854
2021,Saskatchewan,Female,12 to 17 years,42584
2021,Saskatchewan,Female,18 to 24 years,47462
2021,Saskatchewan,Female,25 to 44 years,155460
2021,Saskatchewan,Female,45 to 64 years,140176
2021,Saskatchewan,Female,65 to 74 years,57786
2021,Saskatchewan,Female,75 years and older,47873
2021,Yukon,Male,11 years and younger,2892
2021,Yukon,Male,12 to 17 years,1448
2021,Yukon,Male,18 to 24 years,1662
2021,Yukon,Male,25 to 44 years,6755
2021,Yukon,Male,45 to 64 years,5589
2021,Yukon,Male,65 to 74 years,2178
2021,Yukon,Male,75 years and older,1036
2021,Yukon,Total,11 years and younger,5664
2021,Yukon,Total,12 to 17 years,2721
2021,Yukon,Total,18 to 24 years,3300
2021,Yukon,Total,25 to 44 years,13732
2021,Yukon,Total,45 to 64 years,11353
2021,Yukon,Total,65 to 74 years,4213
2021,Yukon,Total,75 years and older,1975
2021,Yukon,Female,11 years and younger,2772
2021,Yukon,Female,12 to 17 years,1273
2021,Yukon,Female,18 to 24 years,1638
2021,Yukon,Female,25 to 44 years,6977
2021,Yukon,Female,45 to 64 years,5764
2021,Yukon,Female,65 to 74 years,2035
2021,Yukon,Female,75 years and older,939
2022,Alberta,Male,11 years and younger,337131
2022,Alberta,Male,12 to 17 years,172194
2022,Alberta,Male,18 to 24 years,197406
2022,Alberta,Male,25 to 44 years,684894
2022,Alberta,Male,45 to 64 years,564586
2022,Alberta,Male,65 to 74 years,198358
2022,Alberta,Male,75 years and older,116668
2022,Alberta,Total,11 years and younger,656308
2022,Alberta,Total,12 to 17 years,333706
2022,Alberta,Total,18 to 24 years,383251
2022,Alberta,Total,25 to 44 years,1351367
2022,Alberta,Total,45 to 64 years,1118060
2022,Alberta,Total,65 to 74 years,403751
2022,Alberta,Total,75 years and older,263500
2022,Alberta,Female,11 years and younger,319177
2022,Alberta,Female,12 to 17 years,161512
2022,Alberta,Female,18 to 24 years,185845
2022,Alberta,Female,25 to 44 years,666473
2022,Alberta,Female,45 to 64 years,553474
2022,Alberta,Female,65 to 74 years,205393
2022,Alberta,Female,75 years and older,146832
2022,British Columbia,Male,11 years and younger,298549
2022,British Columbia,Male,12 to 17 years,166474
2022,British Columbia,Male,18 to 24 years,235243
2022,British Columbia,Male,25 to 44 years,786586
2022,British Columbia,Male,45 to 64 years,674277
2022,British Columbia,Male,65 to 74 years,290887
2022,British Columbia,Male,75 years and older,200804
2022,British Columbia,Total,11 years and younger,582481
2022,British Columbia,Total,12 to 17 years,323337
2022,British Columbia,Total,18 to 24 years,461845
2022,British Columbia,Total,25 to 44 years,1551576
2022,British Columbia,Total,45 to 64 years,1383218
2022,British Columbia,Total,65 to 74 years,605527
2022,British Columbia,Total,75 years and older,446738
2022,British Columbia,Female,11 years and younger,283932
2022,British Columbia,Female,12 to 17 years,156863
2022,British Columbia,Female,18 to 24 years,226602
2022,British Columbia,Female,25 to 44 years,764990
2022,British Columbia,Female,45 to 64 years,708941
2022,British Columbia,Female,65 to 74 years,314640
2022,British Columbia,Female,75 years and older,245934
2022,Canada,Male,11 years and younger,2477148
2022,Canada,Male,12 to 17 years,1314867
2022,Canada,Male,18 to 24 years,1746753
2022,Canada,Male,25 to 44 years,5489372
2022,Canada,Male,45 to 64 years,4998734
2022,Canada,Male,65 to 74 years,2013394
2022,Canada,Male,75 years and older,1355722
2022,Canada,Total,11 years and younger,4830697
2022,Canada,Total,12 to 17 years,2553975
2022,Canada,Total,18 to 24 years,3368759
2022,Canada,Total,25 to 44 years,10789785
2022,Canada,Total,45 to 64 years,10094002
2022,Canada,Total,65 to 74 years,4175689
2022,Canada,Total,75 years and older,3114991
2022,Canada,Female,11 years and younger,2353549
2022,Canada,Female,12 to 17 years,1239108
2022,Canada,Female,18 to 24 years,1622006
2022,Canada,Female,25 to 44 years,5300413
2022,Canada,Female,45 to 64 years,5095268
2022,Canada,Female,65 to 74 years,2162295
2022,Canada,Female,75 years and older,1759269
2022,Manitoba,Male,11 years and younger,107042
2022,Manitoba,Male,12 to 17 years,53376
2022,Manitoba,Male,18 to 24 years,74720
2022,Manitoba,Male,25 to 44 years,200604
2022,Manitoba,Male,45 to 64 years,168569
2022,Manitoba,Male,65 to 74 years,66098
2022,Manitoba,Male,75 years and older,42588
2022,Manitoba,Total,11 years and younger,208350
2022,Manitoba,Total,12 to 17 years,103344
2022,Manitoba,Total,18 to 24 years,140053
2022,Manitoba,Total,25 to 44 years,387934
2022,Manitoba,Total,45 to 64 years,336745
2022,Manitoba,Total,65 to 74 years,136539
2022,Manitoba,Total,75 years and older,99914
2022,Manitoba,Female,11 years and younger,101308
2022,Manitoba,Female,12 to 17 years,49968
2022,Manitoba,Female,18 to 24 years,65333
2022,Manitoba,Female,25 to 44 years,187330
2022,Manitoba,Female,45 to 64 years,168176
2022,Manitoba,Female,65 to 74 years,70441
2022,Manitoba,Female,75 years and older,57326
2022,New Brunswick,Male,11 years and younger,45594
2022,New Brunswick,Male,12 to 17 years,25361
2022,New Brunswick,Male,18 to 24 years,32495
2022,New Brunswick,Male,25 to 44 years,96850
2022,New Brunswick,Male,45 to 64 years,113261
2022,New Brunswick,Male,65 to 74 years,52871
2022,New Brunswick,Male,75 years and older,33603
2022,New Brunswick,Total,11 years and younger,89301
2022,New Brunswick,Total,12 to 17 years,49568
2022,New Brunswick,Total,18 to 24 years,62807
2022,New Brunswick,Total,25 to 44 years,192648
2022,New Brunswick,Total,45 to 64 years,229672
2022,New Brunswick,Total,65 to 74 years,109059
2022,New Brunswick,Total,75 years and older,76275
2022,New Brunswick,Female,11 years and younger,43707
2022,New Brunswick,Female,12 to 17 years,24207
2022,New Brunswick,Female,18 to 24 years,30312
2022,New Brunswick,Female,25 to 44 years,95798
2022,New Brunswick,Female,45 to 64 years,116411
2022,New Brunswick,Female,65 to 74 years,56188
2022,New Brunswick,Female,75 years and older,42672
2022,Newfoundland and Labrador,Male,11 years and younger,26906
2022,Newfoundland and Labrador,Male,12 to 17 years,16428
2022,Newfoundland and Labrador,Male,18 to 24 years,21119
2022,Newfoundland and Labrador,Male,25 to 44 years,60366
2022,Newfoundland and Labrador,Male,45 to 64 years,78464
2022,Newfoundland and Labrador,Male,65 to 74 years,37409
2022,Newfoundland and Labrador,Male,75 years and older,22204
2022,Newfoundland and Labrador,Total,11 years and younger,52621
2022,Newfoundland and Labrador,Total,12 to 17 years,31697
2022,Newfoundland and Labrador,Total,18 to 24 years,40215
2022,Newfoundland and Labrador,Total,25 to 44 years,120144
2022,Newfoundland and Labrador,Total,45 to 64 years,159658
2022,Newfoundland and Labrador,Total,65 to 74 years,77099
2022,Newfoundland and Labrador,Total,75 years and older,50034
2022,Newfoundland and Labrador,Female,11 years and younger,25715
2022,Newfoundland and Labrador,Female,12 to 17 years,15269
2022,Newfoundland and Labrador,Female,18 to 24 years,19096
2022,Newfoundland and Labrador,Female,25 to 44 years,59778
2022,Newfoundland and Labrador,Female,45 to 64 years,81194
2022,Newfoundland and Labrador,Female,65 to 74 years,39690
2022,Newfoundland and Labrador,Female,75 years and older,27830
2022,Northwest Territories,Male,11 years and younger,3573
2022,Northwest Territories,Male,12 to 17 years,1754
2022,Northwest Territories,Male,18 to 24 years,1982
2022,Northwest Territories,Male,25 to 44 years,7256
2022,Northwest Territories,Male,45 to 64 years,6008
2022,Northwest Territories,Male,65 to 74 years,1569
2022,Northwest Territories,Male,75 years and older,740
2022,Northwest Territories,Total,11 years and younger,7039
2022,Northwest Territories,Total,12 to 17 years,3457
2022,Northwest Territories,Total,18 to 24 years,3926
2022,Northwest Territories,Total,25 to 44 years,14135
2022,Northwest Territories,Total,45 to 64 years,11579
2022,Northwest Territories,Total,65 to 74 years,3006
2022,Northwest Territories,Total,75 years and older,1539
2022,Northwest Territories,Female,11 years and younger,3466
2022,Northwest Territories,Female,12 to 17 years,1703
2022,Northwest Territories,Female,18 to 24 years,1944
2022,Northwest Territories,Female,25 to 44 years,6879
2022,Northwest Territories,Female,45 to 64 years,5571
2022,Northwest Territories,Female,65 to 74 years,1437
2022,Northwest Territories,Female,75 years and older,799
2022,Nova Scotia,Male,11 years and younger,56766
2022,Nova Scotia,Male,12 to 17 years,31120
2022,Nova Scotia,Male,18 to 24 years,45549
2022,Nova Scotia,Male,25 to 44 years,130904
2022,Nova Scotia,Male,45 to 64 years,137504
2022,Nova Scotia,Male,65 to 74 years,63064
2022,Nova Scotia,Male,75 years and older,41061
2022,Nova Scotia,Total,11 years and younger,111138
2022,Nova Scotia,Total,12 to 17 years,60020
2022,Nova Scotia,Total,18 to 24 years,86451
2022,Nova Scotia,Total,25 to 44 years,260399
2022,Nova Scotia,Total,45 to 64 years,281749
2022,Nova Scotia,Total,65 to 74 years,131175
2022,Nova Scotia,Total,75 years and older,94149
2022,Nova Scotia,Female,11 years and younger,54372
2022,Nova Scotia,Female,12 to 17 years,28900
2022,Nova Scotia,Female,18 to 24 years,40902
2022,Nova Scotia,Female,25 to 44 years,129495
2022,Nova Scotia,Female,45 to 64 years,144245
2022,Nova Scotia,Female,65 to 74 years,68111
2022,Nova Scotia,Female,75 years and older,53088
2022,Nunavut,Male,11 years and younger,5247
2022,Nunavut,Male,12 to 17 years,2143
2022,Nunavut,Male,18 to 24 years,2323
2022,Nunavut,Male,25 to 44 years,5973
2022,Nunavut,Male,45 to 64 years,3878
2022,Nunavut,Male,65 to 74 years,703
2022,Nunavut,Male,75 years and older,228
2022,Nunavut,Total,11 years and younger,10410
2022,Nunavut,Total,12 to 17 years,4374
2022,Nunavut,Total,18 to 24 years,4593
2022,Nunavut,Total,25 to 44 years,11674
2022,Nunavut,Total,45 to 64 years,7620
2022,Nunavut,Total,65 to 74 years,1332
2022,Nunavut,Total,75 years and older,482
2022,Nunavut,Female,11 years and younger,5163
2022,Nunavut,Female,12 to 17 years,2231
2022,Nunavut,Female,18 to 24 years,2270
2022,Nunavut,Female,25 to 44 years,5701
2022,Nunavut,Female,45 to 64 years,3742
2022,Nunavut,Female,65 to 74 years,629
2022,Nunavut,Female,75 years and older,254
2022,Ontario,Male,11 years and younger,934194
2022,Ontario,Male,12 to 17 years,510303
2022,Ontario,Male,18 to 24 years,731242
2022,Ontario,Male,25 to 44 years,2150625
2022,Ontario,Male,45 to 64 years,1928804
2022,Ontario,Male,65 to 74 years,738422
2022,Ontario,Male,75 years and older,519791
2022,Ontario,Total,11 years and younger,1823441
2022,Ontario,Total,12 to 17 years,987891
2022,Ontario,Total,18 to 24 years,1398289
2022,Ontario,Total,25 to 44 years,4229667
2022,Ontario,Total,45 to 64 years,3941240
2022,Ontario,Total,65 to 74 years,1555270
2022,Ontario,Total,75 years and older,1204802
2022,Ontario,Female,11 years and younger,889247
2022,Ontario,Female,12 to 17 years,477588
2022,Ontario,Female,18 to 24 years,667047
2022,Ontario,Female,25 to 44 years,2079042
2022,Ontario,Female,45 to 64 years,2012436
2022,Ontario,Female,65 to 74 years,816848
2022,Ontario,Female,75 years and older,685011
2022,Prince Edward Island,Male,11 years and younger,9852
2022,Prince Edward Island,Male,12 to 17 years,5540
2022,Prince Edward Island,Male,18 to 24 years,8649
2022,Prince Edward Island,Male,25 to 44 years,20384
2022,Prince Edward Island,Male,45 to 64 years,21464
2022,Prince Edward Island,Male,65 to 74 years,9638
2022,Prince Edward Island,Male,75 years and older,6180
2022,Prince Edward Island,Total,11 years and younger,19197
2022,Prince Edward Island,Total,12 to 17 years,11044
2022,Prince Edward Island,Total,18 to 24 years,16844
2022,Prince Edward Island,Total,25 to 44 years,41311
2022,Prince Edward Island,Total,45 to 64 years,44180
2022,Prince Edward Island,Total,65 to 74 years,20252
2022,Prince Edward Island,Total,75 years and older,14305
2022,Prince Edward Island,Female,11 years and younger,9345
2022,Prince Edward Island,Female,12 to 17 years,5504
2022,Prince Edward Island,Female,18 to 24 years,8195
2022,Prince Edward Island,Female,25 to 44 years,20927
2022,Prince Edward Island,Female,45 to 64 years,22716
2022,Prince Edward Island,Female,65 to 74 years,10614
2022,Prince Edward Island,Female,75 years and older,8125
2022,Quebec,Male,11 years and younger,556918
2022,Quebec,Male,12 to 17 years,282145
2022,Quebec,Male,18 to 24 years,341373
2022,Quebec,Male,25 to 44 years,1173476
2022,Quebec,Male,45 to 64 years,1155009
2022,Quebec,Male,65 to 74 years,493657
2022,Quebec,Male,75 years and older,333772
2022,Quebec,Total,11 years and younger,1084622
2022,Quebec,Total,12 to 17 years,552579
2022,Quebec,Total,18 to 24 years,665760
2022,Quebec,Total,25 to 44 years,2293357
2022,Quebec,Total,45 to 64 years,2288031
2022,Quebec,Total,65 to 74 years,1010219
2022,Quebec,Total,75 years and older,775121
2022,Quebec,Female,11 years and younger,527704
2022,Quebec,Female,12 to 17 years,270434
2022,Quebec,Female,18 to 24 years,324387
2022,Quebec,Female,25 to 44 years,1119881
2022,Quebec,Female,45 to 64 years,1133022
2022,Quebec,Female,65 to 74 years,516562
2022,Quebec,Female,75 years and older,441349
2022,Saskatchewan,Male,11 years and younger,92460
2022,Saskatchewan,Male,12 to 17 years,46539
2022,Saskatchewan,Male,18 to 24 years,52896
2022,Saskatchewan,Male,25 to 44 years,164453
2022,Saskatchewan,Male,45 to 64 years,141384
2022,Saskatchewan,Male,65 to 74 years,58509
2022,Saskatchewan,Male,75 years and older,36941
2022,Saskatchewan,Total,11 years and younger,180083
2022,Saskatchewan,Total,12 to 17 years,90188
2022,Saskatchewan,Total,18 to 24 years,101243
2022,Saskatchewan,Total,25 to 44 years,321312
2022,Saskatchewan,Total,45 to 64 years,280991
2022,Saskatchewan,Total,65 to 74 years,118167
2022,Saskatchewan,Total,75 years and older,85998
2022,Saskatchewan,Female,11 years and younger,87623
2022,Saskatchewan,Female,12 to 17 years,43649
2022,Saskatchewan,Female,18 to 24 years,48347
2022,Saskatchewan,Female,25 to 44 years,156859
2022,Saskatchewan,Female,45 to 64 years,139607
2022,Saskatchewan,Female,65 to 74 years,59658
2022,Saskatchewan,Female,75 years and older,49057
2022,Yukon,Male,11 years and younger,2916
2022,Yukon,Male,12 to 17 years,1490
2022,Yukon,Male,18 to 24 years,1756
2022,Yukon,Male,25 to 44 years,7001
2022,Yukon,Male,45 to 64 years,5526
2022,Yukon,Male,65 to 74 years,2209
2022,Yukon,Male,75 years and older,1142
2022,Yukon,Total,11 years and younger,5706
2022,Yukon,Total,12 to 17 years,2770
2022,Yukon,Total,18 to 24 years,3482
2022,Yukon,Total,25 to 44 years,14261
2022,Yukon,Total,45 to 64 years,11259
2022,Yukon,Total,65 to 74 years,4293
2022,Yukon,Total,75 years and older,2134
2022,Yukon,Female,11 years and younger,2790
2022,Yukon,Female,12 to 17 years,1280
2022,Yukon,Female,18 to 24 years,1726
2022,Yukon,Female,25 to 44 years,7260
2022,Yukon,Female,45 to 64 years,5733
2022,Yukon,Female,65 to 74 years,2084
2022,Yukon,Female,75 years and older,992
2009,Alberta,Male,17 years and younger,421006
2009,Alberta,Male,65 years and older,172287
2009,Alberta,Total,17 years and younger,820503
2009,Alberta,Total,65 years and older,382571
2009,Alberta,Female,17 years and younger,399497
2009,Alberta,Female,65 years and older,210284
2009,British Columbia,Male,17 years and younger,440796
